gene symbol,mean r-value,mean slope,H0351.2001 r-value,H0351.1012 r-value,H0351.2002 r-value,H0351.1016 r-value,H0351.1015 r-value,H0351.1009 r-value,t,p
PLAT,0.322632,0.043939,0.17818726882298777,0.50655679211665428,0.26347032508541329,0.038139833421162062,0.55330420799430269,0.39613113827828078,4.09340852836,0.0094153448970962159
PLAU,0.144901,0.02459,-0.23150496713281044,0.20249009866075801,0.1549814620095859,0.20689700736500105,0.42254708662824597,0.11399651205906508,1.80057351364,0.13166033704428601
PLAUR,0.059624,0.00682,-0.041764254737545088,0.22668782846820529,0.11234872850598736,0.20730378443288344,-0.32174208377806213,0.174909152943622,0.467544268914,0.659779216104879
PLCB2,-0.164256,-0.02739,0.13443590766508187,-0.36296605098392781,0.10420668425097025,-0.24433370166987547,-0.21310438583915986,-0.40377170778018906,-1.81247988184,0.1296578994064341
PLCB4,0.037271,0.004123,0.07015838301193858,0.13755764310990745,-0.27148500048197144,-0.099605077557226751,0.1552494933704783,0.2317534717273185,0.376937167386,0.7216881018355239
PLCD1,0.130526,0.021676,0.035438635489972559,0.29187163723968296,-0.090119399163432576,-0.07278239578314924,0.38545013838648778,0.23329861587950351,1.55974043211,0.17956706497700373
PLCL1,0.248405,0.034947,0.3098540934359319,0.14569782616932633,0.057019161578182216,0.32513866311983997,0.42173373165315403,0.2309842993106701,4.14755129325,0.0089312797936739671
PLCG1,0.195143,0.028625,-0.039681239045477788,0.6767723760399259,-0.089430916600806432,0.081596439319686201,0.27698852055534889,0.26461202329352901,1.75498614813,0.13962240514184263
PLCG2,0.040188,0.006448,-0.054052505321848639,0.021307803793855443,0.21219242272977276,-0.15611096265176996,-0.020801399971797137,0.23859251323479622,0.67804689952,0.52784513028672708
PLD1,0.369156,0.049121,0.26826789467666334,0.57470734787678823,0.15570716663765055,0.30026448704568176,0.46590517263874182,0.45008362573446276,5.53592181729,0.0026385456560578881
PLEC,-0.125423,-0.021691,-0.0064055080223736245,0.30688342440558541,-0.096293259602767481,-0.3656105132888498,-0.45033192338399519,-0.14078032753629788,-1.29241008891,0.25271694801866273
PLG,-0.010898,-0.002627,-0.061896584084500494,-0.2494288020151498,-0.19265706636330096,0.37648694860754534,-0.030038757377630253,0.09214651967441613,-0.231770613417,0.82590305120600815
PLK1,0.054666,0.006919,0.048799651110491213,0.59433263366514621,0.18862088725219933,0.016575699056620142,-0.27020442783583287,-0.25012566263715019,0.345012854685,0.74412429651999723
FXYD1,0.11474,0.015874,-0.05027256734315854,0.1436168550627272,-0.10117511102211561,-0.0031205394035329209,0.27741223216078659,0.4219781375624686,1.35525663118,0.23334277837222836
PLN,0.042728,0.005193,0.24106804875272284,-0.21601483088790707,0.23714411212377631,-0.14411641547272769,-0.13676264244573663,0.27504924865995362,0.343988604913,0.74484907550479451
PLOD1,0.084927,0.013436,-0.16859041468630126,0.33965773030018537,0.12159524461088217,-0.15653004787101549,0.028995612574964413,0.34443171696456482,0.965551258908,0.37861450120522194
PLOD2,-0.043142,-0.005794,0.0012319552661084713,-0.38430634179687434,0.054617139508000054,-0.11237670646595702,0.068585737170856462,0.11339462272821543,-0.554617489292,0.60304973524319916
PLP1,0.426931,0.049322,0.27560905731683255,0.5974809003696242,0.28393732624888396,0.29361258940307755,0.53905026742810846,0.57189827535601845,5.08805278468,0.0038084061967242466
PLP2,-0.041267,-0.006381,-0.27235845241898921,-0.30571391267005521,-0.08646796423248887,-0.074180796036450614,0.33794109695824548,0.15317635719501524,-0.435107581534,0.68162460394688429
PLRG1,-0.015854,-0.000542,-0.21803657907069732,-0.22319575941280678,-0.18339135685684479,0.038837869709982785,0.24163740933529165,0.2490273102934642,-0.0405235768124,0.96924405886642195
PLS3,0.444745,0.066476,0.19557623363702792,0.65758710118417674,0.19629667275235169,0.40153283647988125,0.60715686717711526,0.61032135389933029,4.81596585809,0.0048154848889215198
PLSCR1,0.078859,0.011262,0.21155837858327708,-0.31907597960610218,0.1860865520681568,0.049067986127140709,0.15151660953794674,0.19400179944525367,1.13320481396,0.3085233565756656
PLTP,-0.129808,-0.018747,-0.23978746830333678,-0.21015297990364401,-0.24745944832916222,-0.22942618636997222,0.037541287392359284,0.11043636416142787,-1.88163864302,0.11862678319698318
PLXNA1,-0.189576,-0.023976,-0.28776403734472433,-0.015200467726488419,-0.28931522264848447,-0.19615618798655232,-0.069466823664085672,-0.27955564432586877,-3.73094045798,0.013557809083767997
