gene symbol,mean r-value,mean slope,H0351.2001 r-value,H0351.1012 r-value,H0351.2002 r-value,H0351.1016 r-value,H0351.1015 r-value,H0351.1009 r-value,t,p
ACVRL1,-0.089536,-0.014753,-0.064673354631892027,0.13065508856600616,-0.36338816600863866,-0.20183086788157656,-0.33568329258965768,0.29770350461461276,-0.766400688576,0.47804104285528215
ACYP1,-0.198866,-0.031998,-0.2571418341362619,-0.057094786850410778,-0.2729625974432856,-0.41165713910108503,-0.17600609430651232,-0.018334667493122334,-3.69871120931,0.014018155229582744
ACYP2,-0.335901,-0.055041,-0.33291496594635628,-0.068836284989609808,-0.26212688222943598,-0.36750665464210508,-0.61865799503109598,-0.3653655979571811,-4.03291460823,0.009992380767126904
ADA,-0.511404,-0.081351,-0.25941980542744003,-0.51380196814776902,-0.71973489204269925,-0.62138090592694473,-0.62942231519912273,-0.32466407908760681,-6.32371833394,0.001457453777256911
ADAM8,-0.421418,-0.078025,-0.19899633160825744,-0.38391307912884265,-0.63180701992407873,-0.53546547163818647,-0.64517115652037449,-0.13315471891477448,-3.91552723891,0.01123237385715114
ADAM10,-0.152076,-0.025476,-0.13496931871074055,-0.10972396611555676,0.18245572089998194,-0.065590430745076214,-0.50672620888716169,-0.27790054076238291,-1.52704632082,0.18728027224304999
ADAR,-0.268262,-0.040043,-0.29083105574156976,-0.39232410983894767,-0.0091854375253962381,-0.50155293521397426,-0.30848881218239005,-0.10719004591536953,-4.18143285634,0.0086429813851040677
ADARB1,-0.129988,-0.02174,-0.27923724878734418,-0.10684004033050344,-0.11311627051116409,-0.11819271586266113,-0.16720069097838708,0.0046593876289586387,-3.62964060388,0.015066240434145586
ADARB2,-0.500429,-0.102191,-0.52518667585562184,-0.53694432810130732,-0.76874062410925281,-0.62991084660396846,-0.26088915623152753,-0.28090079242206395,-6.36579246073,0.0014143724843811848
ADCY1,0.007019,0.001698,0.27177577963008831,-0.32214124888430118,0.1797753154713263,0.044412741594849051,-0.27994865527761759,0.14823754378933648,0.0920495418435,0.93023294508115473
ADCY2,0.506531,0.12071,0.55501263806912193,0.33405635567700653,0.62720793299090971,0.55084917477722173,0.54676154279670652,0.42529785588329366,10.2956984428,0.00014862780394943613
ADCY3,-0.313501,-0.053294,-0.19747069807088705,-0.35601324485906805,-0.31200922444082341,-0.31633231097795883,-0.44844024222811329,-0.25074245312302035,-6.28998734224,0.0014931130526978031
ADCY5,-0.341554,-0.0637,-0.17576950251227569,-0.45609262474427065,-0.42711980273445693,-0.26414811333351623,-0.53204259725824687,-0.19414983857733703,-4.11516809545,0.0092172518437903042
ADCY6,0.163338,0.025763,-0.031645832154622522,0.13800203911768197,0.10292592981076346,0.20669929703127504,0.43829174155166284,0.12575204145507635,2.50166214327,0.054379436042604361
ADCY7,-0.027282,-0.005682,-0.28435059284162467,-0.074685896585117817,0.048571454489326149,0.15113507678531388,0.029987599042867252,-0.034352205374910953,-0.634805301459,0.55346327490284031
ADCY8,-0.048151,-0.005033,-0.12638010121782839,-0.094396564155225376,-0.046359540380633675,-0.1851617213913023,0.24426168326748438,-0.080867230491153255,-0.426777488777,0.68729348859014405
ADCY9,0.383957,0.067815,0.45099860410112214,0.36071078484066865,0.58463783458430618,0.5077589937952226,0.13900919795590946,0.26062860677361688,5.77626151838,0.0021868962844098401
ADCYAP1,-0.049978,-0.006788,-0.20240552455323044,-0.00026992939932317714,-0.1137468391333876,-0.20002486836267561,0.27408438780121286,-0.057506434148764898,-0.455327607463,0.66796349368962393
ADCYAP1R1,-0.105939,-0.017779,-0.31493730045763041,-0.17192825268586617,0.13369113996538587,-0.18347908609907496,0.040096414004583296,-0.13907466472628938,-1.57880294038,0.1752140545166111
ADD1,-0.229501,-0.037345,-0.22421591033531602,-0.30375052857481666,-0.24391047630954391,-0.24245872206112762,-0.42259348459202639,0.059920704757382225,-3.05767004506,0.028176741181216058
ADD2,0.180784,0.02772,0.41930899153029677,0.038138318389199059,0.38022338122463983,0.48023498715670815,-0.24140031100049913,0.0081976024367851983,1.6132835077,0.1676021525281772
