gene symbol,mean r-value,mean slope,H0351.2001 r-value,H0351.1012 r-value,H0351.2002 r-value,H0351.1016 r-value,H0351.1015 r-value,H0351.1009 r-value,t,p
LOC100335030,-0.05958,-0.024252,0.06984702490850668,-0.19265219765462771,-0.21956179581215488,0.037175005569157024,-0.067458260935662442,0.015172232232144907,-1.27894798515,0.25705548107155812
ZBED6,0.046184,0.015638,0.19087015084905365,0.0036996801585296025,-0.084654687018824254,-0.022198141843501596,0.11734109698997891,0.072045718405906373,1.09854359406,0.32202840821473472
LOC100419583,0.015198,0.008536,-0.23354740699727078,0.044054306294395482,0.16867096337559886,0.060373479623448946,-0.014969225938692442,0.066608283466153009,0.497482874247,0.63995088200340933
DBET,-0.002975,-0.002865,0.035346352585222958,-0.012834754432061056,-0.031262257752361827,0.10673694895345552,-0.11363910508349868,-0.0021990891203286967,-0.267547504153,0.79973324854800631
FAM21EP,-0.010962,-0.008045,0.13615792287854264,-0.015011138656188651,0.035908710673249668,0.051107491836916701,-0.062707711784549286,-0.21122726825032412,-0.450797316532,0.67101188688938529
THAP9-AS1,-0.049731,-0.017026,0.0061396312946539111,-0.13356140245539649,-0.21803010081345667,0.014405689562138514,0.090923302910489265,-0.058264984378050201,-0.931143419749,0.3945190283045813
LINC00674,0.037001,0.010106,0.28766987842595693,-0.024060821855364532,-0.069047058289727584,0.018506438029112983,0.074640223647946577,-0.065705056638392989,0.619654290512,0.56262804346235118
PRKAG2-AS1,0.016355,0.005592,-0.069204755354355121,0.23069270197094222,0.19417641923793771,-0.080217072414907664,-0.12504702523093408,-0.052270145356848471,0.245018615474,0.81618038784914693
PCAT19,0.028838,0.011041,0.095024873597891232,-0.098760354447512813,0.078315005001261734,-0.076716024449555761,0.039382605260252175,0.13578276656425284,0.826219215564,0.44629958697325844
RBM26-AS1,-0.010236,-0.010614,0.32639463882065356,-0.098592459752324751,-0.21144226248800591,-0.018510164741334278,0.022991879294048025,-0.082258632870089832,-0.45035811766,0.6713078029413635
INAFM2,-0.064861,-0.019049,-0.26008621933217946,-0.043949084405972137,-0.0019529427549088748,-0.12524878572301384,-0.04989216960625021,0.091965561710650595,-1.23893903446,0.27035390673866949
LINC00672,-0.040105,-0.01442,-0.10659071385374094,0.068584919362178379,-0.034776078093182103,0.028699905890110015,-0.065326848129369411,-0.1312196479871526,-1.29315506285,0.25247883336481108
SNHG21,-0.142012,-0.047527,-0.2089288285117912,-0.19076041855248024,-0.028388127850496079,-0.13473722614687833,-0.081903069745576179,-0.20735513051525814,-5.07713032264,0.0038437701309823632
C11orf72,-0.070697,-0.026806,-0.0016800565213531962,-0.21400424242544935,-0.13889368065624672,0.087293590643586633,-0.077768143162486578,-0.079127382579768285,-1.75955119248,0.13880356879312902
FGD5-AS1,-0.055597,-0.025659,0.18741935114765279,-0.07420971223181512,-0.26708241536839489,-0.051894013617567757,-0.018537697117150594,-0.10927676026851321,-1.13018130109,0.30968148197476097
RAD51-AS1,-0.06808,-0.024557,-0.066333222303604999,0.018513583025155347,-0.18899456278315371,0.039924392037601286,-0.020270393147018995,-0.19132095865578816,-1.61028263466,0.16825146011680128
UBE2Q2L,0.030439,0.011625,-0.017220030886628126,0.0085746400421437934,0.087077155495839081,0.022166073131255341,-0.054087081565414294,0.1361243877669796,1.02510878674,0.35232377952119565
LINC01094,0.092137,0.035855,-0.14160726012386277,0.15024245968743791,0.34806557605499688,0.032760225509091231,0.14000930280397153,0.023349011702606046,1.54148795238,0.18383416831408536
SPATA1,0.045814,0.015173,0.042448695958395954,0.087198280000084574,0.13867019313915954,0.12896499867887937,-0.060100077816881668,-0.06229608363576334,1.11986086212,0.31366319644604118
MHENCR,0.023337,0.008744,0.017736996993939266,0.11232512051148433,0.25424787579734592,0.00088417618469077046,-0.057450905631162751,-0.18772159794201512,0.380464112759,0.71922819928364978
SNHG18,0.017844,0.006975,0.064366252138996854,-0.0077835006109727807,0.050828260579350006,-0.02597477844676703,0.10503131775617786,-0.079403292811084408,0.652780429776,0.54271656122436029
STK4-AS1,0.022553,0.00979,0.027368083679418127,0.0067535859837933223,0.1089221795565746,0.14153465608861407,0.071629410591205811,-0.22088911752732632,0.506768380196,0.63386852505812108
APTR,0.065817,0.025922,-0.18203033020968318,0.16282551229409675,0.34952866089224671,0.12390682290324541,0.0053583709377433234,-0.064685516409876437,0.971280771642,0.37601728247031024
LINC01088,0.066253,0.019217,-0.034920392537910863,0.16306352806517233,0.086255072878207745,0.079070083739449099,-0.095713655401934938,0.19976142314712267,1.29693558831,0.25127364660092766
CEBPZOS,0.049249,0.015403,0.2098770039865141,-0.058833542488318423,0.021440191290754678,0.095962127465251248,0.014446877562882271,0.012599245277599567,1.33895450319,0.2382313725357674
MAGI2-AS3,-0.14484,-0.050127,-0.11196128035648213,-0.23151661866347856,-0.17555592741449433,-0.17147242571493132,-0.083624796712989224,-0.094910477304797791,-6.62555411724,0.0011793280981727838
LINC01672,-0.030898,-0.012227,0.066508406484051527,-0.21702881304008073,-0.092027777606083799,0.068453292204466359,-0.043202283498817204,0.031911137349472887,-0.760018958773,0.48152223876771438
TMEM161B-AS1,-0.057596,-0.02014,-0.10450669782700299,0.15779849244991087,-0.084894866827622872,-0.11569316288548788,-0.061859233443495087,-0.13641868049535733,-1.31709614557,0.24493571362617222
LOC100505915,0.072602,0.024074,0.017087534431485262,0.24486452955694823,0.23034880130952043,0.045486420375097848,-0.14907151131155619,0.046894462827791361,1.02269369951,0.3533596152045208
LOC100505938,-0.059217,-0.020812,-0.082637446883967874,-0.059939601911005648,-0.10444330355427497,-0.02978094063925716,-0.015766886234744704,-0.062735756224665221,-3.88276464845,0.011609434842513823
ENO1-AS1,0.055894,0.020183,-0.018751096112444344,0.20403932295835089,0.22969817811177923,-0.040331988516830723,0.052976838148929027,-0.092265680201079225,0.990285164297,0.36750652896143587
PPP5D1,0.091446,0.034818,-0.029846374911871424,0.10200097034164489,0.12009968452517339,0.32616674057991868,0.051905144575590485,-0.021647681964039312,1.73919034562,0.14249358072825716
RNASEH1-AS1,-0.039797,-0.011954,-0.12451380541878823,0.1222178005700616,0.040880844537094695,-0.14744896729320933,0.05402492060851246,-0.18394399837511211,-0.660459700361,0.53816753924142813
ARL17B,0.019331,0.008095,-0.055924485619046019,0.20594077762726434,-0.064159781453360126,-0.14320977082045552,0.018318751923920643,0.15502128252713646,0.40959046431,0.69906330620915669
LOC100506100,0.144144,0.051168,0.013777485599749301,0.28128979432636358,0.24522570747413699,0.30009849340216505,0.0083845943098374027,0.016089210722669618,2.44070448319,0.058602862736428209
LOC100506124,-0.098013,-0.031599,-0.14799077080158046,-0.13778410809320341,-0.17158776016439603,-0.11395584344438668,0.025577692480409284,-0.042339382009626815,-3.01756133024,0.029498688200127764
LOC100506125,0.061508,0.022495,0.081265334339054085,-0.020629932918095759,0.21942685473098877,0.063868555720702866,-0.083867208871235915,0.10898690374600575,1.31007770564,0.24712518616906615
TMEM35B,0.022789,0.008342,0.033611921663774719,-0.097821630196052167,0.02192216915939757,0.043169948780171323,0.15351129893072196,-0.017661822076166379,0.626463489147,0.55849720915327117
LINC02470,0.108044,0.04304,0.048027592662661711,0.061960532008918517,0.25079886242911381,0.14501152365680747,-0.003039677983186849,0.14550491439706251,2.4946304819,0.054849275330151374
LINC00963,-0.089658,-0.030648,-0.12700578810260893,-0.077165710486095065,-0.10268758413883322,-0.077616990290539978,0.0054727052052257284,-0.1589422422405318,-3.6879877842,0.01417526922318783
PAXBP1-AS1,-0.00561,0.000314,-0.15746520450749207,0.0084384286993311377,0.0072506263319043994,0.13961538364790305,-0.0086591949650799225,-0.022839576763503275,0.0257405185364,0.98046004319415225
RAB30-AS1,-0.039036,-0.012883,-0.07399486569694759,-0.010073281631585903,-0.10996579909712519,-0.016089510501421201,0.062502961359411746,-0.086593283085166714,-1.25195046597,0.26596200838713313
KRBOX1,-0.000703,0.002407,-0.16605270802734923,0.08043478760437292,0.081824751435324972,0.032784459283362516,0.13858278887191125,-0.17179369069599826,0.11976880668,0.9093298949912505
LOC100506271,0.02808,0.012385,-0.007161610693451166,-0.016140583127214558,0.14525395051407247,0.019957058507105191,0.032404353901479714,-0.0058329790368517554,1.17195304093,0.2940138190517041
LOC100506282,-0.044875,-0.016673,0.039901171010329729,-0.24655479250260795,-0.15880129334278836,0.091633524928923432,0.079410588655956696,-0.074838935082292404,-0.822307475005,0.44832602915410763
LINC00958,0.057747,0.019347,0.121715864256151,-0.012243772397314383,0.072683860430628439,0.12132498008584268,0.021650695335201049,0.021348036580115408,2.66625783766,0.044548038455500941
OTUD6B-AS1,-0.127774,-0.046972,-0.18363117490740391,-0.027432383876750142,-0.16631514906107447,-0.015782519275208597,-0.04225778788096609,-0.33122520423734469,-2.41973111667,0.060137356318632838
LOC100506388,-0.100187,-0.037313,-0.15799938922389725,-0.06529259579893551,-0.21897765967572302,0.014390352677021002,-0.083414944825567092,-0.089828634167684163,-2.9728439108,0.031055048497779302
LINC01158,-0.125109,-0.044639,-0.092599733596513453,-0.24311624232600665,-0.27795715883266525,-0.13127369905127317,0.019445744109358527,-0.025149937705035593,-2.44910627852,0.058000121960338241
CBR3-AS1,-0.008173,-0.00189,-0.11037258259857423,0.037050627086595164,0.063842216529032575,-0.082578790690784734,0.030542818448605076,0.012475535482438722,-0.191377135932,0.85575894333322911
RASSF8-AS1,-0.004264,-0.001893,0.0015878917398207985,0.042763565659587062,0.079848733388639195,0.00057921412859909946,-0.060031610892944273,-0.090333031439661315,-0.196347386919,0.85206929350185268
SRD5A3-AS1,-0.014703,-0.005339,-0.032532142533892,-0.10559440220648901,0.22189079237461737,-0.087216267437490627,0.13765334581616667,-0.22241872601082216,-0.213751518083,0.83918383424052878
LOC100506476,-0.089894,-0.033423,0.01343412978199446,-0.14401305844115408,-0.20759142520645599,-0.029148212644204037,-0.079788543997289726,-0.092254137456750332,-2.78347549957,0.038742503991934983
LIFR-AS1,-0.039686,-0.014515,0.055464859051385401,-0.10010938965561039,-0.060680536902731057,-0.0052534451957074128,0.043008086384759253,-0.17054456359361217,-1.11937019344,0.31385360420292524
LINC01176,0.07416,0.026524,0.18014537058715097,-0.026062152755277627,0.17777183969528065,0.0029508885042714233,0.15857365229404324,-0.048418700515525714,1.61531272591,0.16716448847172585
LOC100506544,0.004719,0.001537,0.062834625709514716,-0.0096937418982150237,-0.0093084020003614352,-0.025258808125860566,0.08806656314433367,-0.078328597552679832,0.16284354647,0.87701855431095432
LOC100506548,0.1006,0.037874,0.050818586557589994,-0.008925681320162266,0.091881574930625723,0.15533736628535447,0.12690999742748038,0.18757645325696634,3.33306072171,0.020709355901199392
C16orf95,0.03828,0.013893,-0.067829265335806493,0.10769841665997661,0.040111262112922402,0.15919075111292455,-0.057508560092938477,0.048017866881150534,1.0897670074,0.32552801132487269
PXN-AS1,-0.0692,-0.024941,-0.072162484181837627,-0.047394735951568678,0.1339856280160566,-0.20788438459127698,-0.017435920551436692,-0.20430924319246457,-1.20744196375,0.28125778118610356
OCLN,-0.001724,0.000693,-0.089372178690770701,-0.102182280685209,0.28350846769720722,-0.060856108952771326,-0.017003527569310992,-0.024439020335458167,0.0349398420111,0.97347967930835977
NRAV,-0.033534,-0.0107,-0.13024496629838964,0.13009703032408609,0.048026973312247527,-0.1111119182929953,-0.063081961949208065,-0.074887785262285109,-0.747653936372,0.488319086054959
MRPS30-DT,-0.06055,-0.026181,0.065860541790281252,-0.11515952367612131,-0.28830547437356363,0.14456125322258132,-0.0044089007051433537,-0.16584950300969503,-1.08108760389,0.32902093087271733
JARID2-AS1,0.095118,0.036152,-0.072315708359196207,-0.0010771398038115032,0.074260986241427976,0.30895418541931596,0.002493180737395947,0.25838985301590639,1.60030142045,0.17042904095655162
IQCH-AS1,-0.048636,-0.014777,-0.027566243987021594,-0.24306897571625263,0.1484950808369927,-0.085983866936065106,0.13590618170888788,-0.21960048329512233,-0.599717481335,0.57483441507201505
PCAT6,0.044369,0.013367,0.20602821718989653,-0.18476120095370382,0.10094560104886158,0.12348120345661401,-0.09593634471656691,0.11645867390796898,0.68082277608,0.52622814251766603
EBLN3P,0.000924,0.002554,-0.17880347204229283,0.21394852620678087,-0.084085021784813807,0.20671886287728999,0.055778641629191411,-0.20801545986900244,0.0954489648241,0.92766562135602992
LOC100506725,0.016143,0.004976,0.11762759596963945,-0.063007283199397829,0.053407998599512028,-0.0247622572153215,0.048485228841521455,-0.034893779466413637,0.550853595122,0.60544155299802149
AZIN1-AS1,0.072761,0.026979,-0.095509552811400125,0.041836802581988096,0.17968902406397275,0.20561668499373059,0.03089539237403046,0.074038795423422704,1.88071989517,0.1187668303530941
MIR497HG,-0.082927,-0.027433,-0.18830056301923431,-0.065244934935122442,-0.16545762842304435,-0.14732591406043929,0.015023003008616285,0.053742271037082331,-1.90672606831,0.11486768566616931
TSPOAP1-AS1,-0.018059,-0.006811,-0.069439099574947316,0.077587457277745922,0.00045877491471620741,0.0030269461304366211,-0.037031074471715129,-0.08295802617324062,-0.816946887002,0.45111424335358985
LOC100506844,-0.022595,-0.007977,-0.19861813342654824,0.20411695835477328,-0.14954649738897718,0.0038034042734518114,-0.013213238074308728,0.017885975227662783,-0.43729602665,0.68013921872999017
LINC00933,-0.026434,-0.009711,-0.028367790482136931,0.09777825581281796,0.040534356208968669,-0.025516310856584346,-0.043208930114829291,-0.19982587380190836,-0.638049940887,0.55151323518274253
DAPK1-IT1,-0.119132,-0.041003,-0.067632132477698059,-0.13809075677188432,-0.12580574510673137,-0.10916941426395914,-0.11592526543182245,-0.15817167014082567,-7.54823455159,0.0006466803559391208
LINC00665,0.069782,0.023394,0.12391245958712012,-0.015598994899991529,0.08075194684461369,0.12593948711795738,-0.0050886715132770245,0.10877404208555629,2.6653019921,0.044599161704247277
PWAR6,-0.032717,-0.013498,0.0081034008018404276,-0.073895870903921468,-0.18112199145086677,0.10735200890045765,0.032262139204312312,-0.089000944568756735,-0.765553239575,0.47850227179984706
LOC100506990,-0.094383,-0.033004,-0.13993618658489465,0.049314694278711838,-0.22702993344964351,-0.014661707462028188,-0.067924592509286189,-0.16606215564319385,-2.25082873501,0.074199777355361124
LINC00844,0.061309,0.020832,0.21582529142095355,-0.0094649877299899186,0.0039962124724370676,0.012979781965603784,0.080168286707240771,0.064349661876883221,2.00954726834,0.10070448809156875
TUNAR,0.155732,0.054156,0.17015128078950451,0.15351686145287083,0.22947901667371121,0.24789426921278357,0.17079699141868129,-0.037445251801973063,3.46209124418,0.018001765588575663
LRCOL1,-0.026828,-0.007938,-0.075144371846687402,0.011844023106732084,0.10143273527902515,-0.23106593890259741,-0.055683650053217348,0.087648395056857287,-0.443030473638,0.67625482372984558
MELTF-AS1,-0.018684,-0.006382,-0.0090679189225770576,-0.18600494264939429,-0.089250822212523478,0.042775868827138235,0.045715978947459407,0.083727559525099679,-0.424671293288,0.68873053578762544
ASAP1-IT2,-0.024558,-0.00649,-0.079139076536352271,-0.12865632112975808,0.020725039373605578,0.030739318926562648,0.041179106399486194,-0.032195165625043924,-0.698280930741,0.51613553584977567
LINC01792,0.030095,0.008081,0.19675190298246564,-0.018988132811500295,0.014866656999979133,0.0026515407543755299,0.04846126017379182,-0.063175819630379715,0.734466551871,0.49564307483249015
BOLA3-AS1,0.013034,0.004439,-0.083408156007468759,0.14824712582502941,-0.17632583611942282,0.18018783809993777,-0.059436111017370723,0.068941678266068493,0.219683978644,0.83480441282637785
LINC01578,-0.061425,-0.016108,-0.18061291035784136,-0.094746824887721695,0.048560532287227266,-0.12284428071549487,0.066464026302159696,-0.085371105760693414,-1.27045534759,0.25982743894479604
RNF157-AS1,-0.01217,-0.003372,-0.030044017229490457,-0.11673245963274263,0.10836765422543503,0.012439492634148459,0.010388699350815751,-0.057437389592939349,-0.273452260265,0.7954414742387782
SNHG16,0.082117,0.028491,0.11123846653725639,0.10925944041247515,0.1077028576336979,0.077349466423096869,0.048281836255418618,0.038872752516116833,7.35880604506,0.00072771631801484807
STX18-AS1,-0.062293,-0.023664,-0.031132886152874541,-0.036513436657120577,0.058817987132660184,-0.10869527907489072,-0.13387955828435152,-0.12235747073230728,-1.92205968343,0.11263084644346069
SNHG19,0.009538,0.002855,0.18471741048511148,-0.044722385754737116,0.053002693606037946,-0.18972149284571055,-0.042269336056960462,0.096221790860939363,0.167531830368,0.87351679506415736
MINCR,-0.03162,-0.012745,0.089054517612813133,-0.14319977487717592,-0.041141744515087952,0.02435498421592203,-0.10142978206024399,-0.017358536572060369,-1.07840126825,0.33010849719680785
ERVK13-1,0.007468,0.003088,-0.014262089196071488,-0.11885291956928558,0.14973045338748553,0.026159745330352129,-0.061333207686294293,0.063368508567333462,0.229187864387,0.82780271581200493
LOC100507351,0.061678,0.02101,0.048786791285196036,0.22897040306208635,0.093590490480056465,0.028509396974258385,-0.11071617286725419,0.080929417484055161,1.32146928189,0.2435805568471828
LOC100507387,-0.02717,-0.007723,-0.14988462341393527,-0.06531431331007638,0.073476366484717642,0.012382972483640564,-0.10927586508740296,0.075592773720587397,-0.562367791225,0.59814247913459506
INTS6-AS1,-0.014693,-0.003397,-0.15121004181667036,0.0016816247359622493,0.11368080298189473,0.020828996020400014,0.05537616123223027,-0.12851615740927128,-0.233165379518,0.82487773261015251
TMEM178B,0.019172,0.008324,-0.14136623348206195,0.19443195624984785,-0.039128642497472957,0.21814083074351429,0.056095008443632056,-0.17314145680746329,0.367050110531,0.72860419455624148
MICA,-0.014759,-0.004415,-0.12765428671367579,0.013069901850209122,0.047787861681982145,-0.038169972306377031,-0.0083111666851992949,0.024723639046108473,-0.529921352839,0.61884512360937483
ZNF213-AS1,-0.041832,-0.012131,-0.10359536303356927,-0.052813222905227428,0.250908329055403,-0.10262958048610044,-0.11789002188749713,-0.12497033580019204,-0.49818866093,0.63948742926702984
IDH1-AS1,-0.001866,-0.00152,-0.0026242960835539657,-0.038223248990959913,0.064534914319733627,0.10666135085855731,-0.050205106028738358,-0.091340032562304316,-0.145513059812,0.88999001513873588
LOC100507487,0.005355,0.001102,-0.014688687626142019,0.21977673460017871,0.049345245285037621,-0.15292422686619123,-0.012960246071590959,-0.056417339504449639,0.067486081462,0.94881028291559188
EGFR-AS1,-0.044845,-0.014905,-0.066936525459184382,-0.17721029264230267,0.039109135261586603,-0.084067843230483344,-0.12772785431030806,0.14776608180887973,-0.888776493949,0.41483046719382594
LOC100507507,-0.109491,-0.041972,-0.063562128632183953,-0.20358749423911834,-0.38192443654432473,0.098711439757348876,-0.042183637688865322,-0.064401691271229244,-1.55388287558,0.18092580541446288
LOC100507516,0.145462,0.054229,0.17558465786806038,0.11890093296085123,0.31602844081447318,0.13803276547359503,0.13451907062028626,-0.010293798519296272,3.09818140358,0.02690859090850194
ARHGEF26-AS1,-0.012069,-0.002099,-0.1191676854361067,0.034821793746837609,0.037771152822767794,-0.053660592340664913,0.018910191742741934,0.0089120895707948261,-0.279281546595,0.79121258233471625
MCPH1-AS1,0.038316,0.011352,0.058220157028831578,0.13677074418539592,0.074001032751729146,-0.034957571550160625,-0.073778480898265497,0.069641518261985003,1.02239279582,0.35348885144050085
LOC100507557,0.053467,0.021613,-0.16824660007362718,0.14328321044430434,0.12357739587627518,0.16551498847301457,0.12590251332622093,-0.069232267861008001,1.15558874943,0.30006664658112353
TGFBR3L,-0.020371,-0.005018,-0.12976048187207523,0.085324730861896306,0.14236805916743434,-0.12886570171651188,-0.078540670211402833,-0.012754716733859514,-0.308037096212,0.77047343905669019
LOC100507599,-0.018588,-0.002633,-0.11949990766608352,-0.20228158536587054,0.041043653106289907,0.12305420722925658,0.08317970093029789,-0.037025570688693693,-0.163890523537,0.87623626928398946
LOC100507642,-0.050737,-0.017658,-0.011323287747213688,-0.12489409396463497,-0.029215328988824479,0.0087622696602675035,-0.0248533460208347,-0.12290109021624916,-2.15382014409,0.083839162999539488
LHX4-AS1,-0.07656,-0.028731,0.0096226203986507029,-0.18123869787801622,-0.085934135687735544,-0.032103164475904569,-0.049148882564453794,-0.1205575451767054,-2.84899506183,0.035865959683962965
FAM187A,0.068494,0.024754,-0.091593318501798068,0.19629999719702931,0.13361169771135459,0.22072161131341808,-0.039517496618860039,-0.0085557374563245085,1.37111599544,0.22867705229457053
PRORY,-0.033519,-0.013474,0.06528679219562597,-0.24020681075930925,-0.089707522561643535,0.096039823393169882,-0.012264862790151225,-0.020258802386067604,-0.761650743298,0.48063037602885411
SEC24B-AS1,0.029757,0.008708,0.23655598431310618,-0.081937773804389519,-0.053158884678783609,0.053942451113285925,0.0067450698021387428,0.016397905033776871,0.609403583361,0.56888337276923884
TPTE2P5,-0.02667,-0.008546,0.071933393313057092,-0.058464981803041861,-0.24526631804022184,-0.0098357214320658314,0.054146309027852467,0.027467054214818255,-0.540867974623,0.61181421362525035
RAET1E-AS1,0.043961,0.015579,-0.044445036825096734,0.12484643938317139,0.22489522849836205,0.0027954573431182989,-0.052918209801732168,0.0085950385212367319,0.997613214587,0.36426737651131313
TIMM23B,-0.045504,-0.017083,0.050007929027267632,-0.096862351202603753,-0.23229975820584203,-0.050731779439033862,0.069847182347423167,-0.012986439209101978,-1.0069098253,0.3601920502404633
LINC01023,-0.011758,-0.007401,0.16129798904345072,-0.19169082437202042,-0.1006922934724431,0.056203257879242276,-0.049085867903083592,0.053418707849909257,-0.421294916939,0.69103732688600661
LINC00506,0.050731,0.016335,0.15771892743985166,0.062605707817541989,0.039585163879794688,0.030923446963304142,0.055990481080861632,-0.042435297675283437,2.03463351147,0.097533443943074546
FSBP,-0.083541,-0.03071,-0.0048675924486725908,-0.10141673073729277,-0.080903361970828341,-0.10705151507011781,-0.012781180085156982,-0.1942249234968195,-2.96580623601,0.031308254284184038
DOCK9-AS2,-0.069383,-0.021943,-0.16228727304313598,-0.075622156382881792,-0.012703779587490808,-0.055307090246858689,0.011244828108717101,-0.12162104914891082,-2.67805625573,0.04392228857852639
PINK1-AS,0.045584,0.015052,0.13083367680163566,-0.12573398999925997,-0.054710335263767333,0.11582466440368348,-0.0011684152143872529,0.20846117289923549,0.850766458793,0.43374072542180275
TMEM265,-0.05294,-0.015204,-0.20001134692835701,-0.05400205201222559,0.19247243699099853,-0.05920016923889844,-0.063047185336189249,-0.1338546703602341,-0.75718099874,0.48307618055623597
UPK1A-AS1,-0.042947,-0.015428,0.0087719520682208191,-0.15959454513517879,-0.052352537050909843,0.0006018909498541838,-0.016549203355207924,-0.038562407363475951,-1.86003913485,0.12196464825321818
MED14OS,0.073052,0.028212,-0.04810246269419069,0.060923122616834517,0.20750571100590573,0.14061043056694225,0.034474934638311243,0.042902525424125725,2.01483928821,0.10002668164516419
ST3GAL6-AS1,-0.047486,-0.016858,0.12856047637772594,-0.17684818049895409,-0.16382183507478293,-0.027935104307931939,-0.014462886870541234,-0.030406693724742532,-1.14273814721,0.30489644659078924
UBE2CP5,-0.017538,-0.006076,-0.095360902892357075,0.12308034843947045,-0.018800762385569391,0.093448788661626245,-0.084433750340360492,-0.12315895059819307,-0.406501004138,0.70118932296867897
ATP2B2-IT2,-0.016056,-0.00629,0.1111565600513903,-0.16516030370425167,-0.083444102219801489,0.057257734690690364,-0.038342585729023132,0.022198651697715316,-0.502075162423,0.63693871082571596
ANKRD20A12P,-0.001533,-0.002937,0.1334928961568182,-0.1110352961337434,-0.28275512915700335,0.1568541902546978,-0.0045287366682246859,0.098772944983115868,-0.109330869719,0.91719241006527263
LINC02361,0.014899,0.005723,-0.087503427536534367,-0.0098475956084540812,0.075873266419083291,0.27437121373598894,-0.13989207336319126,-0.023610244659560575,0.292907968598,0.78135916981430242
LINC01993,0.023585,0.006721,0.1430667993974305,-0.19655047538272491,-0.06458215222432967,0.1292204211196174,0.0068804945540088111,0.12347207832220988,0.360170726547,0.73343376741931299
